# element 865
1.4140e+00 1.4140e+00 3.3000e+00 0.0000e+00 -1.5470e+00 1.9000e-01
-3.9580e-01 -2.8490e-01 -6.9690e+00 2.6390e-01 -4.9380e-01 2.5240e-01
7.5470e-01 4.8380e-01 -3.5510e+00 -1.5290e-02 -7.6920e-01 -4.9820e-01
2.2430e-01 1.1140e+00 -2.6510e-01 -4.8970e-01 -1.7920e+00 -1.1430e-01
1.3870e+00 1.0770e+00 -7.6310e+00 -8.9720e-02 -7.5580e-01 -6.9180e-01
-9.3840e-01 -1.0560e+00 -1.0810e+01 -1.4540e-02 -5.3250e-01 3.6970e-02
-1.6610e+00 -1.5990e+00 -1.5250e+01 9.2830e-02 -8.3610e-01 7.1850e-01
-5.5800e-01 -5.0060e-01 -5.9280e+00 -4.6470e-02 -6.8600e-01 2.9310e-01
-3.4570e-01 -3.2690e-01 -3.9460e+00 -1.6120e-02 -6.5790e-01 1.6740e-01
2.9900e-01 2.6670e-01 -2.0420e+00 9.0390e-02 -6.1290e-01 4.6260e-02
2.2000e+00 1.6410e+00 -6.2280e+00 3.6290e-01 -1.0530e+00 -4.1620e-01
1.0650e-01 1.7960e+00 4.2870e-02 -7.2130e-01 -1.0250e+00 -1.2140e-01
-3.0150e-01 -1.4220e-01 -3.2240e+00 5.3510e-02 -5.0810e-01 2.9960e-01
1.9990e-01 9.1120e-01 -2.2220e-01 -4.7700e-01 -1.1970e+00 4.7650e-02
-8.3180e-02 -1.9400e-01 -4.3990e+00 2.0120e-01 -5.4500e-01 1.7760e-01
-3.5710e+00 -3.5710e+00 -8.3330e+00 0.0000e+00 -1.3740e+00 1.2000e+00
-1.0610e-01 -1.1100e-01 -2.3920e+00 1.0690e-01 -6.3750e-01 2.7500e-01
-4.0920e-01 -1.4770e-01 -5.8400e+00 -2.2920e-01 -8.9910e-01 -1.0020e-01
-1.4500e+00 -4.6890e-01 7.1930e+00 -4.1190e-01 6.4280e-01 3.1680e-02
4.8780e+00 7.0300e+00 1.8550e+01 5.2780e-01 -2.9020e+00 -1.8190e+00
3.2490e+00 3.0930e-01 8.6710e+00 1.3390e-01 1.3700e-01 -4.2750e-01
8.4010e+00 8.4010e+00 1.9600e+01 5.7980e-17 -3.5980e+00 -5.2200e-01
5.6020e-01 4.1700e-01 1.2990e+01 -6.3450e-01 -1.7920e-01 2.1670e-01
-1.1370e+00 -1.3530e+00 -1.3590e+01 -5.7530e-02 -7.5090e-02 -4.7430e-02
1.2270e+00 9.9730e-01 1.2530e+01 -3.3960e-01 -3.3050e-01 2.4110e-01
1.0200e+00 5.2890e-01 -1.1470e+00 4.4950e-01 -1.5380e+00 2.7620e-01
-2.1860e+00 -1.5560e+00 -1.3980e+01 1.2160e-01 -7.1110e-01 7.0720e-01
-9.5320e-02 8.7690e-02 -1.8500e-02 2.3130e-01 -1.7330e+00 8.7340e-02
-2.9460e-01 -3.9790e-01 -3.9020e+00 2.6680e-02 -4.6290e-01 -8.7970e-02
7.0600e-01 4.6820e-01 -2.5230e+00 -5.9360e-03 -7.7660e-01 -4.4940e-01
-1.2600e+00 -9.0930e-01 -6.4550e+00 1.1240e-01 -2.3160e+00 6.6380e-01
1.7300e-01 4.1680e-01 8.1470e-02 -2.2320e-01 -1.5020e+00 6.0890e-02
2.6670e-01 1.3990e+00 -3.0330e-02 2.9440e-01 -1.7360e+00 7.1900e-02
7.4700e-01 5.2370e-01 1.1410e+01 -4.5050e-01 -3.7070e-01 3.4530e-02
-1.0580e+00 -6.1680e-01 1.4690e+00 -7.2780e-01 -1.3400e+00 -3.4590e-01
5.6250e-01 4.3590e-01 5.9770e+00 -3.4700e-01 -6.7250e-01 3.8430e-02
5.5650e-01 2.6550e-01 4.8590e+00 -1.1450e-01 -6.1300e-01 -1.3920e-01
-1.1230e+00 -1.1630e+00 -1.3140e+01 -1.0780e-01 -9.0680e-01 3.1330e-01
-5.8940e-01 -3.4210e-01 -1.1130e+01 -4.7450e-01 -9.7190e-01 -9.9760e-02
8.2020e-01 2.4190e-01 1.0650e+01 -3.9970e-01 -5.7720e-01 -3.8900e-02
6.0200e-02 2.0290e+00 -8.1910e-01 9.1250e-02 -1.0070e+00 7.0490e-02
3.9100e-01 5.4900e-01 4.8950e+00 -4.9320e-02 -4.3440e-01 7.5110e-02
8.0530e-01 1.1580e+00 9.6120e+00 -7.2530e-02 -2.2440e-01 5.8380e-02
-9.4000e-01 -7.7420e-01 5.5530e+00 -8.4910e-02 -1.0100e+00 2.7410e-01
-1.0530e+00 -1.0660e+00 -1.1760e+01 -3.7340e-02 -8.0600e-01 3.5790e-01
4.5730e-02 6.4590e-01 -2.7180e-02 1.9280e-01 -1.3310e+00 3.9720e-02
-3.2160e-01 -1.8270e-01 -4.5860e+00 -1.0250e-01 -7.9620e-01 -9.3800e-02
1.0590e-01 1.5780e+00 -3.0580e-01 2.7510e-01 -7.8070e-01 2.1020e-01
-6.9290e-01 -4.4960e-01 -1.1930e+01 4.5500e-01 -2.8540e-01 3.3440e-01
1.2700e+00 1.0330e+00 -6.4910e+00 2.0720e-01 -8.3000e-01 -1.9910e-01
3.5720e-01 2.0780e-01 4.6240e+00 -1.3360e-01 -6.3390e-01 1.0170e-01
5.1090e-01 1.9050e-01 3.5740e+00 3.5970e-02 -6.1200e-01 -8.6530e-02
1.9600e-01 3.0350e-01 3.5130e+00 3.2410e-02 -4.4580e-01 1.1150e-01
8.6600e-01 1.0370e+00 -4.9560e+00 3.6460e-01 -5.4120e-01 7.6270e-02
7.1670e-01 1.0210e+00 8.5950e+00 -3.0780e-03 -3.5540e-01 2.3730e-01
-3.9730e-02 -5.3360e-01 3.4460e-02 -2.3080e-01 -1.3020e+00 1.8310e-02
-6.2590e-02 -1.0890e+00 1.1450e+00 1.0700e-01 -3.9260e-01 1.1170e-01
1.2890e-01 1.1810e+00 -1.8610e-01 3.4620e-01 -1.5610e+00 -6.2920e-02
3.6360e-01 3.1900e-01 -1.1660e+00 1.0020e-01 -7.0640e-01 -2.8220e-01
2.1890e-02 -4.3330e-01 -2.4390e-02 -1.6580e-01 -1.5110e+00 -5.2490e-02
-8.4010e-02 -1.2490e-01 -1.9930e+00 5.0720e-02 -5.6170e-01 -1.3410e-01
-1.4580e-01 -5.4190e-02 -2.0660e-01 -2.2100e-01 -1.6610e+00 -8.1720e-02
1.2110e-01 2.8570e-01 1.8860e+00 -1.1750e-01 -1.3310e+00 4.4060e-02
-2.5990e-01 -8.7470e-02 -2.8910e+00 -3.5870e-03 -5.1490e-01 3.5210e-01
5.9240e-01 4.1170e-01 -1.9850e+00 4.4410e-02 -6.5810e-01 -3.6430e-01
3.5610e-01 1.7730e-01 -1.3580e+00 9.6900e-02 -6.7550e-01 9.1810e-02
-1.3040e-01 -1.0780e+00 2.2700e-01 -3.3530e-01 -1.5570e+00 -1.8620e-02
7.2160e-02 -1.1660e+00 4.7550e-01 -5.0820e-01 -9.0320e-01 -7.3680e-02
-3.3860e-01 -4.2830e-02 -3.4070e+00 -7.7460e-02 -7.3070e-01 -1.0720e-01
6.1270e-02 1.5690e-01 7.2560e+00 -8.4750e-02 -6.8210e-01 2.6210e-01
1.4330e-01 -4.7360e-02 2.6000e-01 2.3150e-01 -1.7230e+00 -8.2080e-02
4.9810e-01 5.2860e-02 2.3010e+00 -1.4640e-01 -6.5100e-01 2.4090e-01
8.8320e-02 -1.4650e+00 1.1310e-01 5.0540e-01 -8.4780e-01 -3.0140e-01
9.3510e-02 -2.0220e-01 -6.0790e-03 -2.3090e-01 -1.6420e+00 7.1670e-02
1.1080e+00 7.6740e-01 -5.8770e+00 2.5410e-01 -7.5560e-01 -1.8060e-01
1.2900e-01 -9.6650e-01 1.2480e+00 -1.4410e-01 -4.1000e-01 3.8740e-01
1.9700e-01 -1.0540e+00 5.4640e-01 -5.5730e-01 -1.3320e+00 2.8520e-01
1.0920e+00 9.1980e-01 -5.2780e+00 1.3800e-01 -6.1870e-01 -1.8250e-01
-7.5750e-01 -3.1320e-01 -9.3260e+00 1.2100e-01 -2.7870e-01 5.4500e-01
1.0160e-01 -8.8870e-01 6.1010e-01 -5.5910e-02 -1.1490e+00 -1.7090e-01
-8.6840e-01 -6.8320e-01 -9.6900e+00 -3.4000e-02 -5.3970e-01 5.3460e-01
-3.6660e-01 -1.7370e-01 -5.6980e+00 1.1850e-01 -4.6680e-01 3.2730e-01
3.8940e-01 4.6080e-01 7.1390e+00 -6.5890e-02 -1.0240e+00 1.0840e-03
-7.0330e-01 -4.2090e-01 -1.9030e+00 -2.7460e-01 -1.8220e+00 -3.3030e-02
5.6690e-02 1.0980e-01 -1.4760e+00 1.2390e-01 -1.6750e+00 -8.4990e-02
7.7090e-02 -2.6640e-01 8.5950e-01 -1.7610e-02 -5.8770e-01 2.0050e-01
7.1130e-01 4.3920e-01 3.8640e-01 2.7540e-01 -1.5550e+00 1.5050e-01
-1.0350e+00 -7.2590e-01 3.3850e+00 6.4900e-02 -9.1860e-01 3.9670e-01
-3.1070e-01 -2.2050e-01 1.5900e-01 -4.9300e-02 -1.5760e+00 -1.0820e-01
7.4780e-01 4.4300e-01 -1.1690e+00 -2.2380e-01 -1.3570e+00 -2.6410e-01
3.0440e-01 2.8140e-01 2.5510e+00 -1.5730e-01 -1.3320e+00 1.0610e-01
5.0870e-01 3.7390e-01 2.9370e+00 -9.3520e-02 -5.6420e-01 5.9790e-02
6.7150e-01 2.7480e-01 3.2200e+00 -1.8610e-01 -1.4210e+00 1.1080e-01
-1.8330e+00 -9.1440e-01 -1.1030e+01 4.4230e-02 -7.2950e-01 2.7300e-01
-3.6480e-01 -4.7560e-01 1.2600e+00 1.0970e-01 -9.5590e-01 -5.9610e-02
8.7500e-02 -2.9720e-02 1.4720e+00 3.8620e-02 -8.4570e-01 -7.5880e-02
-1.3250e-01 -6.2110e-03 -1.7510e-01 1.4290e-01 -1.7980e+00 4.9210e-02
-1.5200e-01 -1.2250e-02 1.5660e+00 1.1260e-01 -6.3980e-01 -1.0030e-01
-5.7990e-01 -5.2530e-01 -1.0530e+01 6.0950e-01 -4.3950e-01 -1.4260e-01
7.8230e-01 9.0340e-01 -4.4850e+00 3.5820e-01 -6.8470e-01 1.2300e-01
6.5950e-01 3.7290e-01 -9.6750e-01 2.7400e-01 -1.5620e+00 -1.0470e-01
2.5080e-01 3.6690e-01 4.2700e-02 -1.6670e-01 -5.0330e-01 -1.0100e-01
-1.6900e-01 5.6730e-02 -1.7270e+00 -1.8560e-01 -1.9270e+00 7.4840e-02
7.3770e-01 1.1660e+00 -6.1420e+00 3.9300e-01 8.5220e-02 1.2300e-01
-4.6060e-01 -7.4040e-01 3.5470e+00 2.9640e-01 -7.8770e-01 -2.2010e-02
6.2070e-01 3.0570e-01 2.8470e+00 1.8370e-01 -1.7950e+00 1.0490e-01
-1.9770e-02 1.3520e-01 2.8810e+00 1.3050e-01 -1.3970e+00 4.9040e-02
-7.6080e-02 -1.4510e-01 8.6200e-01 -2.5790e-02 -1.5660e+00 -6.4530e-02
5.2340e-01 7.1790e-01 7.6040e+00 2.2380e-01 -6.2930e-01 6.1450e-02
3.8350e-01 2.1560e-01 1.5620e+00 -1.7660e-01 -1.2620e+00 3.9350e-02
-8.7070e-01 -8.8840e-01 -8.8950e+00 -3.8030e-01 -8.2890e-01 5.2520e-02
5.7670e-01 9.5010e-01 -4.7660e+00 -2.5050e-01 -1.4070e+00 -1.9520e-03
-4.8650e-01 -3.9730e-01 -4.6570e+00 2.9920e-01 -1.3440e+00 8.9280e-02
-2.3750e-01 1.4740e-01 -3.6800e+00 3.2500e-01 -1.5870e+00 6.4800e-02
8.8580e-02 1.3630e-01 -2.1540e+00 -5.0400e-02 -1.4660e+00 1.5250e-02
-4.2000e+00 -3.0560e+00 -1.2930e+01 9.3420e-01 -1.5420e+00 1.6560e+00
1.0780e+00 6.1860e-01 7.7430e+00 -6.6830e-02 -7.7600e-01 -3.8670e-01
8.6460e-03 1.0250e-01 2.7030e+00 1.7770e-01 -5.7520e-01 1.6640e-01
7.7870e-01 9.3200e-01 -3.1580e+00 2.4820e-01 -5.8780e-01 1.6950e-01
-7.6230e-01 -6.5850e-01 -2.5860e-01 3.2270e-01 -1.4290e+00 2.1790e-03
-1.3040e+00 -7.6700e-01 -7.7830e+00 8.8510e-02 -8.7250e-01 3.0510e-01
1.0330e-01 1.2950e-01 -2.8200e+00 1.4840e-02 -6.7910e-01 7.2060e-02
-1.2450e-01 -1.0870e-01 7.2390e-01 2.4260e-02 -1.5830e+00 -2.5440e-03
-6.3590e-01 -3.0400e-01 -1.4250e+00 2.0900e-01 -1.6980e+00 -1.2640e-02
1.3250e-01 3.3940e-02 -2.3730e-01 -1.3890e-01 -1.8030e+00 4.1980e-02
3.0610e-01 2.9400e-01 -7.1630e-01 -1.5960e-01 -1.4260e+00 -7.2950e-02
-3.7020e-01 -1.0900e-01 4.5890e-01 1.5960e-01 -1.5110e+00 3.9370e-03
9.8670e-01 6.5840e-01 4.3930e+00 -2.6910e-01 -1.6510e+00 1.9380e-01
-1.6490e+00 -1.2440e+00 -6.2020e+00 6.6880e-01 -2.9230e+00 5.2940e-01
-2.0730e+00 -1.3470e+00 -1.2820e+01 7.6420e-02 -9.8980e-01 6.1260e-01
-1.4850e+00 -9.7320e-01 -6.7000e+00 -5.6140e-01 -2.3270e+00 -1.9870e-01
-7.7040e-01 -6.5200e-01 4.1250e+00 8.1690e-02 -1.0260e+00 5.2700e-01
1.4420e-01 2.3370e-02 -9.1740e+00 4.7300e-01 -1.1810e+00 2.1140e-01
1.8060e-01 3.3360e-01 1.5780e+00 5.3600e-02 -1.3270e+00 -7.6710e-02
1.5380e-01 -7.4910e-02 6.5150e-01 8.2780e-03 -6.6010e-01 2.7380e-02
4.1350e-01 2.8650e-01 -5.8670e+00 -1.4690e-01 -6.5490e-01 7.4180e-01
-5.0830e-01 -4.1210e-01 -2.2740e-01 2.5940e-01 -1.5150e+00 3.2590e-02
-3.2310e-02 8.6760e-02 -1.6940e+00 -9.4360e-02 -1.4710e+00 9.2830e-03
8.6340e-01 6.3530e-01 -2.2200e+00 -5.1670e-01 -1.1710e+00 -6.1140e-01
8.3330e-01 1.1500e+00 -4.2270e+00 9.7060e-02 -1.0840e+00 1.1290e-01
3.2810e-01 2.0540e-01 2.4410e+00 1.9350e-01 -1.5460e+00 -1.0820e-01
-1.1570e-02 -2.4390e-01 -5.2390e+00 -1.2080e-01 -1.1650e+00 -2.9780e-02
-4.2390e-01 -6.8560e-01 -3.7230e+00 -9.6390e-02 -1.8130e+00 -2.1010e-01
3.9460e-02 -5.8490e-01 4.4540e+00 6.5320e-02 -4.9200e-01 5.0030e-02
-9.5100e-01 -7.8590e-01 -3.8070e+00 -2.4110e-01 -1.4750e+00 1.3800e-01
-1.6900e-01 -2.9450e-01 9.0820e-01 -1.9340e-01 -1.6060e+00 1.4590e-01
3.9880e-01 3.6480e-01 -1.5670e+00 -2.2850e-01 -1.4380e+00 1.0240e-01
-1.0100e+00 -6.8070e-01 1.4530e+00 -3.0940e-01 -1.5570e+00 -2.4640e-01
8.4760e-01 4.6040e-01 -1.0610e+00 2.2850e-01 -1.5930e+00 -9.3120e-02
2.7080e-04 1.5180e-01 1.5660e+00 8.9920e-02 -1.5210e+00 -5.3180e-02
5.3250e-01 5.5380e-01 2.2780e+00 -4.7280e-01 -1.4460e+00 -2.7550e-01
